视频链接,评论页码,评论作者,评论时间,IP属地,点赞数,评论内容
https://www.bilibili.com/video/BV1h7411W7Ew,63,啦啦啦X大人,2020-02-08 23:52:04,,0,是真的
https://www.bilibili.com/video/BV1h7411W7Ew,63,Pardonnn,2020-02-08 23:32:57,,0,你骂我🌶么大声干嘛🌶
https://www.bilibili.com/video/BV1h7411W7Ew,63,xolovebommy,2020-02-08 23:07:04,,0,哈哈哈哈哈哈up你怎么冷静下来唱完的哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,63,童颜熙丶,2020-02-08 22:12:47,,0,不行了xswl 哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,63,脱氧核苷酸呀,2020-02-08 21:20:04,,0,每天一遍
https://www.bilibili.com/video/BV1h7411W7Ew,63,沫影AYX,2020-02-08 16:25:23,,0,神经病
https://www.bilibili.com/video/BV1h7411W7Ew,63,超爱星星啊,2020-02-08 13:17:45,,0,哈哈哈哈哈哈哈哈哈哈哈哈好被关的吧姐妹
https://www.bilibili.com/video/BV1h7411W7Ew,63,80853015278_bili,2020-02-08 13:14:02,,0,哈哈哈哈每次听外语歌心里都会想象一下换成中文是什么样的，现在满足了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,63,玉longdada,2020-02-08 12:07:10,,0,哈哈哈哈哈哈哈哈哈哈哈笑skr了
https://www.bilibili.com/video/BV1h7411W7Ew,63,怪兽月月子,2020-02-08 11:42:55,,0,有才哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,63,XO-CT,2020-02-08 11:41:59,,0,我又来了 二刷（？
https://www.bilibili.com/video/BV1h7411W7Ew,63,Fallinゆらり,2020-02-08 11:37:53,,0,妈，的哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,63,鱼骨的猫,2020-02-08 11:00:11,,0,哈哈哈哈哈(ಡωಡ)hiahiahia
https://www.bilibili.com/video/BV1h7411W7Ew,63,奶茶可乐要加冰_,2020-02-08 10:57:04,,0,我竟然听完了
https://www.bilibili.com/video/BV1h7411W7Ew,64,KacHenX,2020-02-08 10:55:08,,0,三连了！哈哈哈哈啊哈哈啊哈哈哈哈哈哈[大笑][大笑][大笑]
https://www.bilibili.com/video/BV1h7411W7Ew,64,下一周雨ba,2020-02-08 10:54:03,,0,太好笑了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈要去听10遍原曲清醒一点
https://www.bilibili.com/video/BV1h7411W7Ew,64,流水浮灯三千盏,2020-02-08 10:28:24,,0,笑死了！！！！！哈哈哈哈哈哈哈哈哈哈哈[喜极而泣][喜极而泣][喜极而泣][喜极而泣][喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,64,我才不是pabo,2020-02-08 10:30:44,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,64,二子玉川的宋努,2020-02-08 10:26:37,,0,想听up主唱bp的kill this
https://www.bilibili.com/video/BV1h7411W7Ew,64,九四七-,2020-02-08 10:25:30,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈！！！！！啥呀！！！！！！！
https://www.bilibili.com/video/BV1h7411W7Ew,64,二子玉川的宋努,2020-02-08 10:24:12,,0,白嫖失败
https://www.bilibili.com/video/BV1h7411W7Ew,64,bilibiubiubalulu,2020-02-08 10:13:56,,0,我居然听完了，看来真的是宅家宅出病了。哈哈哈哈哈哈哈哈鹅鹅鹅鹅鹅鹅饿鹅鹅鹅鹅鹅鹅鹅鹅鹅饿鹅鹅鹅
https://www.bilibili.com/video/BV1h7411W7Ew,64,-莲坂北,2020-02-08 10:08:12,,0,我居然听了两遍
https://www.bilibili.com/video/BV1h7411W7Ew,64,Yan暖初妆,2020-02-08 10:02:33,,0,好上头
https://www.bilibili.com/video/BV1h7411W7Ew,64,灿白至上主义者,2020-02-08 09:56:26,,0,我们听不懂也就算了吧，南韩人民都这么听歌的么...？
https://www.bilibili.com/video/BV1h7411W7Ew,64,新青翔,2020-02-08 09:48:23,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,64,AH_圆,2020-02-08 09:43:50,,0,神经病啊啊啊啊
https://www.bilibili.com/video/BV1h7411W7Ew,64,爱学习的羊summer,2020-02-08 09:40:08,,0,啊哈哈哈哈哈有被冒犯到。。。
https://www.bilibili.com/video/BV1h7411W7Ew,64,最喜欢你的眼睛啊,2020-02-08 09:26:03,,0,哈哈哈哈哈，太搞笑了
https://www.bilibili.com/video/BV1h7411W7Ew,64,你是鬼神,2020-02-08 09:18:03,,0,哈哈哈[喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,64,ennnnnehe,2020-02-08 09:13:36,,0,谢谢有被乐到
https://www.bilibili.com/video/BV1h7411W7Ew,64,酷酷酷麻系dei,2020-02-08 09:11:12,,0,有笑到哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,64,aka西巴嘞kck,2020-02-08 08:45:43,,0,哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,64,杯酒不欢,2020-02-08 08:28:04,,0,哈哈哈哈哈哈看完了我笑得像个神经病
https://www.bilibili.com/video/BV1h7411W7Ew,65,liyeeiiin,2020-02-08 07:41:26,,0,笑死了md
https://www.bilibili.com/video/BV1h7411W7Ew,65,liyeeiiin,2020-02-08 07:41:02,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,65,魔法少女薇薇酱,2020-02-08 07:36:07,,0,我笑疯了哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,65,Fouruuuu,2020-02-08 07:14:07,,0,第一遍我靠哈哈哈哈你让我感觉像个深井冰，再来几遍还挺好听
https://www.bilibili.com/video/BV1h7411W7Ew,65,知田芍一,2020-02-08 06:44:27,,0,我笑到头掉
https://www.bilibili.com/video/BV1h7411W7Ew,65,灵辰KK,2020-02-08 05:10:32,,0,哈哈哈哈哈哈哈此处省略一万个哈
https://www.bilibili.com/video/BV1h7411W7Ew,65,啃橘子的草莓,2020-02-08 05:00:31,,0,打开一看就被骂神经病[笑哭]
https://www.bilibili.com/video/BV1h7411W7Ew,65,岿然不动大秦朝,2020-02-08 04:58:13,,0,我终于知道为啥这歌后来那个live版本 她们五个听到现场观众应援喊psycho的时候会忍不住笑出来了……
https://www.bilibili.com/video/BV1h7411W7Ew,65,一번钟后抽우奖,2020-02-08 04:22:44,,0,神经病神经病
https://www.bilibili.com/video/BV1h7411W7Ew,65,蘑菇亭子,2020-02-08 03:47:31,,0,已经忘记原曲。。。
https://www.bilibili.com/video/BV1h7411W7Ew,65,ddl的尽头是什么,2020-02-08 03:38:45,,0,顶上去报复社会[doge]
https://www.bilibili.com/video/BV1h7411W7Ew,65,KurisusFork,2020-02-08 03:19:13,,0,抱住狗头防范快乐种子暴力打击
https://www.bilibili.com/video/BV1h7411W7Ew,65,沐屿Mumu,2020-02-08 03:02:42,,0,开头的神经病笑死我了
https://www.bilibili.com/video/BV1h7411W7Ew,65,EUN6,2020-02-08 02:44:23,,0,红红火火恍恍惚惚
https://www.bilibili.com/video/BV1h7411W7Ew,65,水心竖台,2020-02-08 02:33:45,,0,哈哈哈哈笑死我了
https://www.bilibili.com/video/BV1h7411W7Ew,65,B站小黑哥,2020-02-08 02:32:47,,0,精彩的视频点这里 av87393634
https://www.bilibili.com/video/BV1h7411W7Ew,65,啵啵乐-,2020-02-08 02:22:40,,0,裂开了
https://www.bilibili.com/video/BV1h7411W7Ew,65,美丽如赫本,2020-02-08 02:16:01,,0,哈哈哈哈 up主太有才了
https://www.bilibili.com/video/BV1h7411W7Ew,65,小糖虎儿,2020-02-08 02:01:42,,0,笑死哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,65,bili_4665980,2020-02-08 01:41:31,,0,果然是神经病[笑哭][笑哭][笑哭][笑哭][笑哭]
https://www.bilibili.com/video/BV1h7411W7Ew,66,浅末7107,2020-02-08 01:30:08,,0,还挺好[喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,66,鸭宝今天运动了吗,2020-02-08 01:11:43,,0,满脑子神经病
https://www.bilibili.com/video/BV1h7411W7Ew,66,INTO1-林墨,2020-02-08 01:08:54,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,66,LoeB-May,2020-02-08 00:50:27,,0,这个神经病可以跟小天的我想要你拼一下／我当时害怕极了[喜极而泣][喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,66,混世魔王小姐,2020-02-08 00:17:58,,0,草哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,66,周周不能再胖叻,2020-02-08 00:19:03,,0,哈哈哈哈哈哈你是魔鬼啊边笑的发抖边评论哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,66,已经在咬牙切齿了,2020-02-08 00:05:45,,0,好搞笑哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,66,甘桢,2020-02-07 23:37:40,,0,如听仙乐耳暂明
https://www.bilibili.com/video/BV1h7411W7Ew,66,Blueneverfade,2020-02-07 22:41:52,,0,？？？
https://www.bilibili.com/video/BV1h7411W7Ew,66,oookaynn,2020-02-07 22:28:23,,0,(神经病)哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,66,澈哩抓钱,2020-02-07 20:57:30,,0,哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,66,ichbinlezin,2020-02-07 20:40:21,,0,我跟你说 你火了
https://www.bilibili.com/video/BV1h7411W7Ew,66,风雪交加,2020-02-07 20:27:23,,0,唱这个的人就是神经病
https://www.bilibili.com/video/BV1h7411W7Ew,66,娜麻欸,2020-02-07 19:53:19,,0,哈哈哈哈哈神经病
https://www.bilibili.com/video/BV1h7411W7Ew,66,不朽之王者,2020-02-07 17:34:59,,0,[tv_惊吓][tv_惊吓][tv_惊吓][tv_惊吓]
https://www.bilibili.com/video/BV1h7411W7Ew,66,磕糖星冰乐超大杯,2020-02-07 17:06:06,,0,[喜极而泣][喜极而泣][喜极而泣]笑死我了
https://www.bilibili.com/video/BV1h7411W7Ew,66,天才画家刚田武,2020-02-07 16:08:05,,0,这是百度翻译的؟؟
https://www.bilibili.com/video/BV1h7411W7Ew,66,I2eye_,2020-02-07 14:41:32,,0,哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,66,QQ号你笑什么,2020-02-07 14:36:09,,0,你还我黑的黄旭熙
https://www.bilibili.com/video/BV1h7411W7Ew,66,Zoeycx,2020-02-07 13:51:55,,0,封面是谁啊
https://www.bilibili.com/video/BV1h7411W7Ew,67,yeahiman,2020-02-07 12:34:48,,0,我居然听完了[喜极而泣][喜极而泣][喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,67,caliroa,2020-02-07 12:12:38,,0,感觉up主是偷偷在被子里配的音！[惊喜]
https://www.bilibili.com/video/BV1h7411W7Ew,67,小啵馅饼儿,2020-02-07 10:58:12,,0,赶紧点开QQ音乐看翻译哈哈哈哈哈哈哈哈哈哈受不了了
https://www.bilibili.com/video/BV1h7411W7Ew,67,紫烟雨落,2020-02-07 10:55:11,,0,这是在家憋疯了啊
https://www.bilibili.com/video/BV1h7411W7Ew,67,妙鲜包爱吃胖子,2020-02-07 10:36:36,,0,hhhhhhh神经病这三个字配不进去咱们就别硬唱了好吗hhhhhhhhhhhhhhhhhhhhhhh
https://www.bilibili.com/video/BV1h7411W7Ew,67,我在asterum很幸福,2020-02-07 10:28:14,,0,哈哈哈哈哈哈？哈哈哈哈哈哈哈哈哈哈！！！！
https://www.bilibili.com/video/BV1h7411W7Ew,67,Z_Xuan94,2020-02-07 09:59:13,,0,哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,67,桃之夭夭哒,2020-02-07 09:51:54,,0,我竟然觉得很好听哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,67,芳糖芳糖,2020-02-07 09:24:52,,0,哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,67,神么鬼i,2020-02-07 09:17:16,,0,我要被笑死了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈😂😂😂
https://www.bilibili.com/video/BV1h7411W7Ew,67,桃花躺,2020-02-07 09:11:19,,0,救命
https://www.bilibili.com/video/BV1h7411W7Ew,67,废物小玩意,2020-02-07 08:54:55,,0,哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,67,Maple0808,2020-02-07 08:39:58,,0,我觉得都在调上
https://www.bilibili.com/video/BV1h7411W7Ew,67,11-小桃,2020-02-07 08:21:35,,0,很热，调一下哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,67,风抚菊花的感觉,2020-02-07 08:18:01,,0,九？
https://www.bilibili.com/video/BV1h7411W7Ew,67,笑一下下蒜了,2020-02-07 08:10:33,,0,没事就吃溜溜梅
https://www.bilibili.com/video/BV1h7411W7Ew,67,是小二-,2020-02-07 07:55:16,,0,我裂开了
https://www.bilibili.com/video/BV1h7411W7Ew,67,水煮鱼v,2020-02-07 07:57:10,,0,啊哈哈哈哈哈哈哈我听完就笑成了神 经 病🤣
https://www.bilibili.com/video/BV1h7411W7Ew,67,椅鹿,2020-02-07 07:10:38,,0,最近待在家里，每天不听一下总感觉少了什么
https://www.bilibili.com/video/BV1h7411W7Ew,67,小七wa,2020-02-07 07:03:10,,0,笑死我了不行了
https://www.bilibili.com/video/BV1h7411W7Ew,68,阿榆Elm,2020-02-07 05:29:45,,0,笑出腹肌
https://www.bilibili.com/video/BV1h7411W7Ew,68,明年夏天见吗,2020-02-07 05:29:31,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,68,安陵容的息肌丸,2020-02-07 05:22:27,,0,听的我奶头起立，妈啊怎么会有听着这么毛这么痛苦的歌
https://www.bilibili.com/video/BV1h7411W7Ew,68,狂野的中二少女,2020-02-07 04:51:17,,0,哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,68,LilJade,2020-02-07 03:58:39,,0,我居然听完了……
https://www.bilibili.com/video/BV1h7411W7Ew,68,忧郁的小风袖,2020-02-07 03:55:10,,0,牛
https://www.bilibili.com/video/BV1h7411W7Ew,68,BAEBAEny,2020-02-07 03:53:49,,0,哈哈哈哈哈啊哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,68,温柔烤面筋,2020-02-07 03:47:26,,0,我裂开惹
https://www.bilibili.com/video/BV1h7411W7Ew,68,ThinkandactioN,2020-02-07 03:42:14,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,68,4ever2-,2020-02-07 03:30:34,,0,传说中的开口跪？
https://www.bilibili.com/video/BV1h7411W7Ew,68,小太陽abigale,2020-02-07 03:25:26,,0,我要吐血了
https://www.bilibili.com/video/BV1h7411W7Ew,68,highgateiiiiiiii,2020-02-07 03:17:02,,0,谢谢，有被笑到[滑稽][热词系列_不愧是你]
https://www.bilibili.com/video/BV1h7411W7Ew,68,星星睡不着会数人类吗,2020-02-07 03:07:27,,0,满脑子的深井冰～深井冰～
https://www.bilibili.com/video/BV1h7411W7Ew,68,独自追星中,2020-02-07 03:07:27,,0,哈哈哈哈哈这个词太好笑了
https://www.bilibili.com/video/BV1h7411W7Ew,68,h3q3饼子,2020-02-07 03:03:21,,0,哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,68,木薯儿,2020-02-07 02:54:43,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,68,多加亿点点醋,2020-02-07 02:22:34,,0,我眼泪都笑出来了哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,68,蟑螂猫meow,2020-02-07 02:19:01,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,68,一粒米西咪,2020-02-07 01:46:23,,0,啊哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,68,在努力变好的烂人一个,2020-02-07 01:43:52,,0,原曲每听，这版听到上头
https://www.bilibili.com/video/BV1h7411W7Ew,69,靠黑咖啡续命,2020-02-07 01:31:19,,0,每日亿遍
https://www.bilibili.com/video/BV1h7411W7Ew,69,时序难逆,2020-02-07 01:31:19,,0,哈哈哈哈哈哈哈神经病
https://www.bilibili.com/video/BV1h7411W7Ew,69,宇航圆子捏,2020-02-07 01:28:48,,0,神经病
https://www.bilibili.com/video/BV1h7411W7Ew,69,kkstay--,2020-02-07 01:05:18,,0,哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,69,Foi_22,2020-02-07 00:53:23,,0,你让我觉得看这视频的我是个神经病神经病
https://www.bilibili.com/video/BV1h7411W7Ew,69,madeinpainn,2020-02-07 00:52:08,,0,哈哈哈哈哈哈哈哈哈我笑没了
https://www.bilibili.com/video/BV1h7411W7Ew,69,Foi_22,2020-02-07 00:51:27,,0,哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,69,炭酸盖,2020-02-07 00:33:49,,0,"说又不理解
又↗喔↘不↗搞笑↑↑"
https://www.bilibili.com/video/BV1h7411W7Ew,69,chansoohe,2020-02-07 00:08:34,,0,哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,69,ksnznzjznz,2020-02-07 00:00:32,,0,Cuuyiii
https://www.bilibili.com/video/BV1h7411W7Ew,69,ksnznzjznz,2020-02-07 00:00:16,,0,C
https://www.bilibili.com/video/BV1h7411W7Ew,69,梦游者自白,2020-02-06 23:34:22,,0,我笑的像个神经病～神经病～
https://www.bilibili.com/video/BV1h7411W7Ew,69,葡萄大杀手,2020-02-06 22:50:13,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈草啊哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,69,孙真安全,2020-02-06 22:18:55,,0,神经病
https://www.bilibili.com/video/BV1h7411W7Ew,69,码头的人形海鸥,2020-02-06 22:06:58,,0,最后那句神经病把我刚长出来的头又笑掉了哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,69,bivallen,2020-02-06 22:04:03,,0,感觉up唱歌像骂人。我没有证据[吃瓜]
https://www.bilibili.com/video/BV1h7411W7Ew,69,爱吃苦瓜的蒜蓉,2020-02-06 21:39:16,,0,不是，上头了，还挺好听的[喜极而泣][喜极而泣][喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,69,老米崽崽崽崽,2020-02-06 21:37:54,,0,哈哈哈哈哈哈哈哈哈哈哈哈谢谢有被笑到（创意真的很棒哈哈哈哈哈哈）
https://www.bilibili.com/video/BV1h7411W7Ew,69,想暴富而已,2020-02-06 21:25:59,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,69,enjoyyourflight_,2020-02-06 21:20:09,,0,笑到头掉
https://www.bilibili.com/video/BV1h7411W7Ew,70,饺子妮吖吖,2020-02-06 21:17:58,,0,我要笑死了哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,70,johnlemonk,2020-02-06 21:03:38,,0,i了i了
https://www.bilibili.com/video/BV1h7411W7Ew,70,小指头zzZ,2020-02-06 20:58:01,,0,哇哦，。后理谁特，。不揉，。庫，。
https://www.bilibili.com/video/BV1h7411W7Ew,70,焦糖芒果布丁,2020-02-06 20:42:19,,0,神经病~神经病~
https://www.bilibili.com/video/BV1h7411W7Ew,70,源源米,2020-02-06 19:45:31,,0,有点意思
https://www.bilibili.com/video/BV1h7411W7Ew,70,HI飘里,2020-02-06 15:02:21,,0,[大笑][大笑][大笑][大笑][大笑][大笑][大笑][大笑]
https://www.bilibili.com/video/BV1h7411W7Ew,70,小圆棉袄,2020-02-06 14:18:21,,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,70,蘑菇下的阿瑾,2020-02-06 13:44:42,,0,大半夜看笑的像神经病
https://www.bilibili.com/video/BV1h7411W7Ew,70,黎陌unique,2020-02-06 12:46:57,,0,[吃瓜][吃瓜][吃瓜]
https://www.bilibili.com/video/BV1h7411W7Ew,70,吸一口椰果奶茶,2020-02-06 12:21:19,,0,啊哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,70,大雨往南五十里,2020-02-06 12:07:01,,0,有被冒犯到[笑哭]
https://www.bilibili.com/video/BV1h7411W7Ew,70,吃荔枝desu,2020-02-06 11:57:38,,0,不知不觉我看了两遍
https://www.bilibili.com/video/BV1h7411W7Ew,70,照亮世界的黄年糕,2020-02-06 11:33:23,,0,哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,70,碳酸威化,2020-02-06 11:27:37,,0,救命我已经三刷了太好笑了
https://www.bilibili.com/video/BV1h7411W7Ew,70,谁煮水煮蛋,2020-02-06 11:21:30,,0,哈哈哈哈哈哈哈哈哈没了头怎么睡觉！！
https://www.bilibili.com/video/BV1h7411W7Ew,70,半勺抹茶,2020-02-06 11:14:16,,0,听完以后我觉得我会变深井冰[喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,70,虾仁旺仔奶奶,2020-02-06 10:56:27,,0,森井冰[喜极而泣][喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,70,又胖了,2020-02-06 10:53:37,,0,神经病～神经病～神经病～神经病[打call]
https://www.bilibili.com/video/BV1h7411W7Ew,70,染染要吃布丁吗,2020-02-06 10:52:18,,0,听了好多遍了哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,70,我管你谁啊,2020-02-06 10:34:05,,0,笑死我了
https://www.bilibili.com/video/BV1h7411W7Ew,71,金熊gf,2020-02-06 10:33:05,,0,笑死我了
https://www.bilibili.com/video/BV1h7411W7Ew,71,KKKー,2020-02-06 10:21:23,,0,咋做到唱的时候不笑的啊，笑的我眼睛都睁不开了
https://www.bilibili.com/video/BV1h7411W7Ew,71,选手c,2020-02-06 10:16:26,,0,听的我有点心角疼，告辞
https://www.bilibili.com/video/BV1h7411W7Ew,71,西大西Xidx,2020-02-06 10:10:35,,0,up是要干大事的人哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,71,顺时亦转逆时顺转,2020-02-06 10:06:46,,0,少拿原唱忽悠我
https://www.bilibili.com/video/BV1h7411W7Ew,71,Qw1kn,2020-02-06 10:01:12,,0,"擦我被“嘿现在我们没事了”洗脑了
太毒了，让我成功忘记原唱"
https://www.bilibili.com/video/BV1h7411W7Ew,71,麻酱罢工中,2020-02-06 09:50:40,,0,噗哈哈哈哈笑死我了
https://www.bilibili.com/video/BV1h7411W7Ew,71,Greywon,2020-02-06 09:51:25,,0,每日一次防抑郁[抠鼻]
https://www.bilibili.com/video/BV1h7411W7Ew,71,狄仁杰梨花桑,2020-02-06 09:48:44,,0,"作为神经病的我们都看完了
甚至还被那几句神经病洗了脑"
https://www.bilibili.com/video/BV1h7411W7Ew,71,Greywon,2020-02-06 09:47:43,,0,😂😂😂真的笑翻过去了神经病[喜极而泣][喜极而泣]
https://www.bilibili.com/video/BV1h7411W7Ew,71,昌越,2020-02-06 09:39:57,,0,哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,71,灏溪,2020-02-06 09:24:50,,0,真的挺神经的[奸笑][抠鼻]
https://www.bilibili.com/video/BV1h7411W7Ew,71,脆饼的酒窝,2020-02-06 09:19:36,,0,哈哈哈哈哈笑死
https://www.bilibili.com/video/BV1h7411W7Ew,71,美食罐头,2020-02-06 09:10:49,,0,你让我真的感觉像个神经病，哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,71,_hihorizon,2020-02-06 09:09:51,,0,哈哈哈哈哈哈哈哈哈 谢谢有被笑到
https://www.bilibili.com/video/BV1h7411W7Ew,71,乔未一,2020-02-06 09:01:05,,0,我裂开了
https://www.bilibili.com/video/BV1h7411W7Ew,71,当然不奇怪,2020-02-06 08:48:04,,0,哈哈哈哈哈哈哈哈好
https://www.bilibili.com/video/BV1h7411W7Ew,71,亚若,2020-02-06 08:38:21,,0,听完之后我有事了，感觉自己像个神经病[doge][doge][doge]
https://www.bilibili.com/video/BV1h7411W7Ew,71,皮卡ピか,2020-02-06 08:37:53,,0,太上头了
https://www.bilibili.com/video/BV1h7411W7Ew,71,Luminous橙柚,2020-02-06 08:32:02,,0,哈哈哈哈哈哈哈不行了，笑死我了
https://www.bilibili.com/video/BV1h7411W7Ew,72,二月有31天呐,2020-02-06 08:16:11,,0,完了我上头了
https://www.bilibili.com/video/BV1h7411W7Ew,72,iHaGyon,2020-02-06 08:11:50,,0,哈哈哈哈哈哈哈哈哈哈哈哈我笑到缺氧哈哈哈哈哈哈哈哈哈哈哈我妈还过来敲我房门了哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,72,康妮玛娜,2020-02-06 08:08:59,,0,谢谢  有被笑到（神经病）
https://www.bilibili.com/video/BV1h7411W7Ew,72,软萌小青蛙,2020-02-06 08:04:50,,0,听第一遍的时候:这是什么鬼[囧] ；听第二遍的时候:有点好听哈[奸笑]；听第三遍的时候:有些上头了[打call]
https://www.bilibili.com/video/BV1h7411W7Ew,72,QQ号你笑什么,2020-02-06 07:55:33,,0,你让我感觉像个神经病，这是我看完视频的感受
https://www.bilibili.com/video/BV1h7411W7Ew,72,郭大豆豆,2020-02-06 07:52:19,,0,哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,72,曺补刀是理想型,2020-02-06 07:53:25,,0,太可怕了
