id,column_2,column_3,time_stamps,comment_text_chinese,comment_text_english
141618029,,,"69.557,1,25,16777215,1580020759,1,46b7c74a,27723607335501824",调很对啊,It's right
141618029,,,"69.005,1,25,16777215,1580047989,1,d556df0b,27737883686207488",我爱了啊啊啊,I love
141618029,,,"69.792,1,25,16777215,1580521289,1,71bcfbe0,27986029441449984",牛批,Cow batch
141618029,,,"69.309,1,25,16777215,1580693445,1,abd7e4d4,28076288245760002",诗人,poet
141618029,,,"69.48,1,25,16777215,1581043015,1,3187d528,28259563971543040",不管什么时候听都好好听,"No matter when you listen, listen well"
141618029,,,"69.155,1,25,16777215,1581057702,9,2d1f6295,28267264261750784",是77mv里的妆,It's a makeup in 77mv
141618029,,,"69.652,1,25,15138834,1581137153,1,39e1675b,28308919094870020",白嫖失败。。,Bai Yan failed.Essence
141618029,,,"69.717,1,25,16777215,1581504609,1,1479e35b,28501572230053892",好好听，好想听小姐姐翻唱BTS的春日,"Listen well, I really want to listen to the Spring Day of my sister turning the BTS"
141618029,,,"69.29,1,25,16777215,1581507015,11,579a7ef1,28502833661739008",必须投币了！这么棒还不投币等什么,Must be invested!What do you wait for such a great?
141618029,,,"69.669,1,25,16777215,1581582383,1,988f6f51,28542347811749888",牛批！,Cow batch!
141618029,,,"69.749,1,25,16777215,1581669650,1,ef08c95a,28588101339709440",忒吧,Post it
141618029,,,"69.419,1,25,16777215,1581859085,1,bf45850a,28687419703820292",牛逼！！！,Best!IntersectionIntersection
141618029,,,"69.195,1,25,16777215,1582904314,1,77b0d926,29235420424830983",好听,Nice
141618029,,,"69.179,1,25,16777215,1582952057,1,889f5588,29260451440754691",绝了好听好听,Never sound nice
141618029,,,"69.474,1,25,16777215,1583244613,1,e61b248c,29413835070767107",好棒～～～好像孟的声音,It's great ~~~ It seems that Meng's voice
141618029,,,"69.76,1,25,16777215,1583898140,1,a6ded8fa,29756471776903171",神经病神经病,Neuropathy neuropathy
141618029,,,"69.609,1,25,16777215,1585462433,1,23be6524,30576611671670787",啊啊啊啊啊，太好听了,Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
141618029,,,"69.878,1,25,16777215,1586605418,9,2d3071b,31175864839831557",兄弟们你们顶住我被俘虏了,"Brothers, you hosted me and was captured"
141618029,,,"69.438,1,25,16777215,1588135219,1,10a558e0,31977921546027011",太绝了！！,Too bad!Intersection
141618029,,,"69.468,1,25,16777215,1588645360,1,7443fbac,32245382247350275",awsl,AWSL
141618029,,,"69.06,1,25,16707842,1589631258,1,1eca6123,32762276856463363",爱了爱了,Love love
141618029,,,"69.659,1,25,16777215,1591444851,1,be208b32,33713121801011203",太牛了,Great
141618029,,,"69.995,1,25,16777215,1595656174,1,f4d7da07,35921067908792325",爱了,Love
141618029,,,"69.515,1,25,16777215,1597040096,1,d5e4f7b3,36646641387175943",傻瓜傻瓜,Fool
141618029,,,"69.006,1,25,9033215,1610448422,9,84f4250,43676465952718853",這詞真的絕了 妝也很適合,The word is really perfect for makeup
141618029,,,"69.365,1,25,6830715,1611581716,1,196de0ae,44270638206550019",百万填词,Millions of lyrics
141618029,,,"69.508,1,25,16777215,1626615968,1,4a859993,52152916397522951",牛逼,Puzzle
141618029,,,"69.04,1,25,16777215,1653900445,1,38f8575f,1063753051745289216",厉害啊，完全符合pdycho人格概念,"It's amazing, completely in line with the concept of Pdycho personality"
141618029,,,"70.592,1,25,16777215,1578712024,1,cd56598e,27037453356367876",这词也太棒了吧,"This word is also great, right?"
141618029,,,"70.854,1,25,16777215,1578803171,1,1d0a31a1,27085240333762564",唱的好好,Sing well
141618029,,,"70.357,1,25,16777215,1581069397,6,ce8c9107,28273395571359748",太好听了！,sounds amazing!
141618029,,,"70.399,1,25,16777215,1581501844,1,2a1346b7,28500122315784194",没办法白嫖了！,There is no way to vain!
141618029,,,"70.775,1,25,16777215,1581513215,1,a760ceae,28506084321787906",厉害了,incredible
141618029,,,"70.831,1,25,16777215,1581516759,1,82c9351c,28507942015205376",好厉害,Amazing
141618029,,,"70.38,1,25,16777215,1581590274,1,d9f49248,28546485445459972",妆容好看！,The makeup looks good!
141618029,,,"70.235,1,25,16777215,1581632041,1,ee809773,28568383343558658",我喜欢这个调,I like this tone
141618029,,,"70.572,1,25,16777215,1581671378,1,43c25d90,28589007001616388",爱了！！！,Love!IntersectionIntersection
141618029,,,"70.42,1,25,16777215,1583399040,1,73396496,29494799438446599",6666666,6666666
141618029,,,"70.376,1,25,16777215,1583654698,1,af8a040a,29628837779210309",神仙填词,Fairy lyric
141618029,,,"70.379,1,25,16777215,1587820030,1,177f86fe,31812671675301893",这个填词绝了,This lyric
141618029,,,"70.891,1,25,16777215,1593666502,1,4f337a4c,34877906449072199",好好听,listen well
141618029,,,"70.16,1,25,16777215,1606919398,1,a119ed67,41826240753565701",好有才华，关注了,"So talented, pay attention"
141618029,,,"70.019,1,25,16777215,1628573394,9,e539ef9d,53205896684203520",说得很好，确实是导演了一切又自打脸，psycho,"His good to say, it is indeed directed everything and faced with myself, psycho"
141618029,,,"70.017,1,25,16777215,1636817015,9,1a870a0,57527928198869504",感觉姐姐如果写小说也会特别np,I feel that my sister will be particularly NP if I write a novel
141618029,,,"71.985,1,25,16777215,1578749195,1,303c9776,27056941561806850",好棒!!!,Great !!!
141618029,,,"71.54,1,25,16777215,1578805001,1,46bbccad,27086199759306754",小姐姐爱了爱了,The younger sister loves love
141618029,,,"71.804,1,25,16777215,1578837649,1,ad5a549c,27103317176877056",这词真的棒,The word is really great
141618029,,,"71.581,1,25,16777215,1578899945,1,2e7a16b1,27135978041245698",牛,ox
141618029,,,"71.338,1,25,16777215,1580177921,1,a9617b54,27806005709504516",好听好听,Nice and nice
141618029,,,"71.294,1,25,16777215,1580486107,1,d6795ae7,27967583680462848",好棒！！！,Great!IntersectionIntersection
141618029,,,"71.966,1,25,16777215,1581151761,1,1899fae0,28316578287190020",好棒,Great
141618029,,,"71.674,1,25,16777215,1581590233,1,d5e09b34,28546463710052352",三连,Three company
141618029,,,"71.316,1,25,16777215,1582132620,1,96791d1f,28830830520434688",词填的太好了吧,"The words are filled so well, right?"
141618029,,,"71.092,1,25,16777215,1582307827,1,bb1bff64,28922689595899908",好好听啊,It sounds good
141618029,,,"71.669,1,25,16777215,1584324308,1,e228c260,29979906575695875",绝了,Absolutely
141618029,,,"71.711,1,25,16777215,1584713820,1,c49fb703,30184122722811911",你币有了,You have a currency
141618029,,,"71.607,1,25,16777215,1585633304,1,ce16be8a,30666197358346247",C位出道吧,C position debut
141618029,,,"71.18,1,25,15138834,1587362277,1,535317e3,31572677357469703",当快乐加重 再刺破伤口,When happiness worsen and pierce the wound
141618029,,,"71.145,1,25,16777215,1587601553,1,6eb72d49,31698126711554053",我天！我i了,my God!I i just
141618029,,,"71.036,1,25,16777215,1588349403,1,ea392c4e,32090215596687363",666666,666666
141618029,,,"71.577,1,25,16777215,1588495030,1,3d0778e4,32166565858770949",awsl！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,AWSL ！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
141618029,,,"71.338,1,25,16777215,1588504400,9,3bb2c50b,32171478272180229",百万填词,Millions of lyrics
141618029,,,"71.307,1,25,16777215,1591591908,1,ba06b531,33790221906608133",wc！,wc！
141618029,,,"71.16,1,25,16777215,1592458748,1,956ae81c,34244695674585091",撕破伤口丶,"Tear the wounded mouth,"
141618029,,,"71.031,1,25,16777215,1595079056,1,25839b18,35618491983724551",刚刚温温那段好棒,It's great at the warm period just now
141618029,,,"71.401,1,25,16777215,1595222545,9,2b096868,35693721251479555",太厉害了！歌词比那些唱片公司找人翻译的还要好！！,so amazing!The lyrics are better than those who find someone to find someone!Intersection
141618029,,,"71.979,1,25,16777215,1609907997,1,ee36948b,43393127540588547",太棒了,marvelous
141618029,,,"71.822,1,25,16777215,1613651324,1,859fe104,45355709235724293",撕破伤口、,"Tear the wound,"
141618029,,,"71.351,1,25,16777215,1678896217,1,229bcd6b,1273432788258934784",百万填词啊啊啊啊,Millions of lyrics ah ah ah ah ah
141618029,,,"72.834,1,25,16777215,1578673624,1,28fa2da8,27017320803074052",很厉害,Great
141618029,,,"72.425,1,25,16777215,1578725868,1,a809f4ff,27044711390248960",好听啊啊啊啊,Nice ah ah ah ah ah ah ah
141618029,,,"72.865,1,25,16777215,1578757178,1,da34ce2d,27061126840713216",好好听,listen well
141618029,,,"72.358,1,25,16777215,1578822999,1,8ad4a8cc,27095636172079104",填词太强了！,The lyrics are too strong!
141618029,,,"72.231,1,25,16777215,1578838649,1,f3315517,27103841343766532",爱了爱了,Love love
141618029,,,"72.782,1,25,16777215,1579250516,1,eb61d,27319778328182784",好听！！，,"Nice!Intersection,,"
141618029,,,"72.116,1,25,16777215,1579950821,1,6f21a629,27686939692367876",神仙！！！,immortal!IntersectionIntersection
141618029,,,"72.417,1,25,16777215,1580021698,1,62d3e3c9,27724099891494914",卧槽,Tie
141618029,,,"72.384,1,25,16777215,1580194979,1,cc7fd134,27814948657692672",好好听！,listen well!
141618029,,,"72.598,1,25,16777215,1580213183,1,3b11c6af,27824493098434560",三连了,Three consecutive
141618029,,,"72.201,1,25,16777215,1580305288,1,2dd07256,27872782170718210",绝了姐姐,Sister
141618029,,,"72.158,1,25,16777215,1580356034,1,b7e91c2b,27899388076490752",来了来了,I'm coming
141618029,,,"72.241,1,25,16777215,1580543694,1,cc1a941,27997775986163716",好听！,Nice!
141618029,,,"72.933,1,25,16777215,1580599040,1,11bcb02f,28026793223520260",太棒了啊啊,It's great
141618029,,,"72.478,1,25,16777215,1580662678,1,299bda79,28060157588537346",跪了,Kneel
141618029,,,"72.181,1,25,16777215,1580788684,1,2000b328,28126221021216832",神经病！,Neuropathy!
141618029,,,"72.072,1,25,16777215,1583043061,1,6eb41ce2,29308163782082565",好好听！,listen well!
141618029,,,"72.317,1,25,16777215,1583306783,1,5f5c3a5e,29446430143807491",神仙填词吧？姐姐,Fairy to write lyrics?elder sister
141618029,,,"72.789,1,25,16777215,1583411875,1,14972025,29501528594710535",这是神仙吧,This is a fairy
141618029,,,"72.339,1,25,16777215,1583504506,1,d0c8066,29550094214234119",666666!!!,666666!!!
141618029,,,"72.339,1,25,16777215,1583504518,1,d0c8066,29550100391395333",木子冲呀！,Muzhong!
141618029,,,"72.936,1,25,16777215,1583557356,1,4e431422,29577802621648903",你让我感觉像个神经病,You make me feel like a neuropathy
141618029,,,"72.829,1,25,16777215,1584005512,9,da9d310a,29812765321330691",好听太好听了好牛啊姐姐,"Nice, so good, good cow, sister, sister, sister, sister"
141618029,,,"72.127,1,25,16777215,1584148867,1,23e92da2,29887924781711367",太棒了,marvelous
141618029,,,"72.269,1,25,16777215,1584718244,4,bd664171,30186442165059587",小卧槽你是否有很多朋友,Do you have a lot of friends?
141618029,,,"72.753,1,25,16777215,1586078314,1,2c4582fb,30899510853500931",神经病 神经病～,Neuropathy ~
141618029,,,"72.448,1,25,16777215,1586097034,3,a68d669a,30909325253279751",我天，太好听了,"Oh my god, so nice"
141618029,,,"72.288,1,25,16777215,1586228062,1,3a5abeb1,30978021755191299",原唱？？？,Original sing?IntersectionIntersection
141618029,,,"72.496,1,25,16777215,1586927888,1,4199f90d,31344932075601927",歌词填的太好了！,The lyrics are filled in great!
141618029,,,"72.501,1,25,16777215,1595642450,9,65e6e48,35913872583426055",@方文山,@方 方 方
141618029,,,"72.355,1,25,16777215,1595953547,1,cab94506,36076976766713863",每天一刷,Brush every day
141618029,,,"72.834,1,25,15138834,1598632101,1,7bd24d7b,37481310738972679",你币有了,You have a currency
141618029,,,"73.564,1,25,16777215,1578671491,1,450dfe45,27016202194255872",发音源吧,Pronunciation source
141618029,,,"73.23,1,25,16777215,1578741249,1,4eac7d3a,27052775461879812",这歌词我可以！！！,I can!IntersectionIntersection
141618029,,,"73.6,1,25,16777215,1578744666,1,a696be65,27054567366590464",填的很好耶,Fill in well
141618029,,,"73.799,1,25,16777215,1578748723,1,a77dd53e,27056693944778752",填词好棒,Flat
141618029,,,"73.918,1,25,16777215,1578823016,1,8ad4a8cc,27095644878405634",填词太强了 up主也好漂亮！！！,"The lyrics are too strong, and the UP Lord is so beautiful!IntersectionIntersection"
141618029,,,"73.76,1,25,16777215,1579953032,1,23247f13,27688098880552964",白嫖失败,Bai Yan failed
141618029,,,"73.59,1,25,16777215,1580663945,1,4529bb5a,28060821881356292",绝了！！,Endless!Intersection
141618029,,,"73.518,1,25,16777215,1580728628,1,679b0109,28094734672592896",好听！！！！！太棒了,Nice!IntersectionIntersectionIntersectionIntersectionmarvelous
141618029,,,"73.545,1,25,16777215,1580735103,1,6de10489,28098129323622404",赞,Thumbs up
141618029,,,"73.744,1,25,16777215,1581070218,1,5491bf6b,28273826310651904",表白贝贝，表白up,"Confession Beibei, confession up up"
141618029,,,"73.152,1,25,16777215,1581217456,1,826ce8a,28351021222199296",不好听,Not nice
141618029,,,"73.447,1,25,16777215,1581481983,1,c4988752,28489709278199810",绝了！,Endless!
141618029,,,"73.298,1,25,16777215,1581998084,1,f7830a31,28760294928941060",！！,！！
141618029,,,"73.077,1,25,16777215,1582112048,1,ed9e6b22,28820045021315074",太棒了！！！！！！,marvelous!IntersectionIntersectionIntersectionIntersectionIntersection
141618029,,,"73.045,1,25,15138834,1582195516,1,7ccff89d,28863806222368772",神经病 神经病,Neuropathy neuropathy
141618029,,,"73.534,1,25,16777215,1582451892,1,7885eb26,28998221260390402",太好听啦！,It's so nice!
141618029,,,"73.591,1,25,16777215,1582777480,2,e43a0fde,29168922803568645",哇咔咔咔咔咔,Wow Kaka Kaa Kaa
141618029,,,"73.474,1,25,16777215,1582904285,1,a8abe9d8,29235405696532487",6666666,6666666
141618029,,,"73.888,1,25,16777215,1583312162,1,89d5f47d,29449250680078343",白嫖失败,Bai Yan failed
141618029,,,"73.279,1,25,16777215,1583678864,1,d7eda77f,29641507703095303",跪了,Kneel
141618029,,,"73.712,1,25,16777215,1585822288,1,29a5dd81,30765279300550661",我敲我敲我敲,I knocked me and knocked me to knock
141618029,,,"73.832,1,25,16777215,1587862064,1,7bde7907,31834709200207875",撕破伤口、,"Tear the wound,"
141618029,,,"73.42,1,25,16777215,1588944306,1,75acfa29,32402116016865283",绝了,Absolutely
141618029,,,"73.198,1,25,16777215,1589506003,1,bc874579,32696606852120579",绝了！！！！！,Endless!IntersectionIntersectionIntersectionIntersection
141618029,,,"73.807,1,25,16777215,1589867902,1,2943f5dc,32886346083729413",神仙姐姐,Sister Fairy
141618029,,,"73.82,1,25,16777215,1590890353,1,177f86fe,33422405259493383",天啊太绝了,Oh my god
141618029,,,"73.182,1,25,16777215,1594352121,1,8a2593ad,35237368619335683",太牛逼了,Too awesome
141618029,,,"73.17,1,25,16777215,1611897269,1,99ddd28b,44436078813773827",好好听,listen well
141618029,,,"73.389,1,25,16777215,1634308977,1,301277df,56212994307163136",太棒了呜呜呜,"It's great, oh oh"
141618029,,,"74.73,1,25,16777215,1578658452,9,7ffbdd8b,27009366054928388",词写得太好了！为姐姐哭泣！,Words are well written!Crying for my sister!
141618029,,,"74.769,1,25,16777215,1578891192,1,601eadc7,27131388963586052",好听aaa！,Nice AAA!
141618029,,,"74.912,1,25,16777215,1578917407,1,ff4a1524,27145132944916480",牛牛牛,Cow
141618029,,,"74.399,1,25,16777215,1580538911,1,d917034a,27995268238540800",好好听,listen well
141618029,,,"74.337,1,25,16777215,1581392324,1,c8a10fe4,28442702809399298",awsl,AWSL
141618029,,,"74.447,1,25,16777215,1581576057,1,9d6ef0a7,28539031652925440",神仙姐姐,Sister Fairy
141618029,,,"74.559,1,25,16777215,1581947456,9,28e06023,28733751479500804",哈哈哈，如果把psycho翻成中文唱呢,"Hahaha, if psycho is turned into Chinese singing in Chinese"
141618029,,,"74.559,1,25,16777215,1582985577,1,ae373275,29278025716072455",太绝了！牛逼！,Too bad!Best!
141618029,,,"74.993,1,25,16777215,1584273576,9,9fc28e7b,29953308213903367",神仙填词,Fairy lyric
141618029,,,"74.625,1,25,16777215,1587108821,1,ce391e7d,31439793349459971",声音好！！！,Good sound!IntersectionIntersection
141618029,,,"74.569,1,25,16777215,1588319625,1,72a5f342,32074602947543045",厉害！,sharp!
141618029,,,"74.037,1,25,16777215,1590558624,1,734e1d64,33248483363782661",我没了,I'm gone
141618029,,,"74.82,1,25,16777215,1592025879,1,18eae54,34017747789152259",好好听啊,It sounds good
141618029,,,"74.29,1,25,16646914,1599366871,1,fd31b65c,37866541871005703",aw给我死,AW gives me to death
141618029,,,"74.691,1,25,16777215,1605321596,1,beadd6e9,40988532449214469",百万填词,Millions of lyrics
141618029,,,"74.063,1,25,16777215,1616852421,1,e9e306ee,47034005863792645",爱了爱了,Love love
141618029,,,"74.275,5,25,16707842,1624367666,11,89265caa,50974158712471559",宝贝能不能出人声的啊,Can the baby make a human voice?
141618029,,,"74.588,1,25,16777215,1638693296,11,87893f,58511640039332864",我天！！！,my God!IntersectionIntersection
141618029,,,"74.92,1,25,16777215,1641025154,1,603890d2,955747282094055424",姐姐牛,Sister cow
141618029,,,"74.997,1,25,16777215,1660781862,1,5109ceda,1121478558934433536",你币有了,You have a currency
141618029,,,"75.921,1,25,16777215,1578712753,1,67f516a3,27037835264524292",词填得好,Fill in words well
141618029,,,"75.494,1,25,16777215,1578720295,1,b4a50b8a,27041789447766018",耳朵怀孕,Ear pregnancy
141618029,,,"75.313,1,25,16777215,1578822615,1,16ce5fb7,27095434646257664",太好听！,Too nice!
141618029,,,"75.491,1,25,16777215,1578826731,1,89182f1e,27097592927092740",哇可以很可以,"Wow, it is fine"
141618029,,,"75.571,1,25,16777215,1578996556,1,6352347c,27186629933268992",你币有了,You have a currency
141618029,,,"75.4,1,25,16777215,1579186704,1,b0949392,27286322218008580",牛逼,Puzzle
141618029,,,"75.681,1,25,16777215,1579760048,1,cef627ee,27586919750696960",好好听啊啊啊啊啊,"Listen, ah ah ah ah ah ah ah ah ah ah ah ah ah"
141618029,,,"75.472,1,25,16777215,1580646498,1,b065a5d0,28051674781188096",你配拥有自己的单曲,You have your own single
141618029,,,"75.943,1,25,16777215,1580913370,1,5f1053bd,28191592476573696",红贝贝大发,Red Beibei Dafa
141618029,,,"75.217,1,25,16777215,1581322542,1,c049ccb7,28406116701962304",啊啊啊啊啊啊啊好听,Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhly
141618029,,,"75.341,1,25,16777215,1581511527,1,8722ff94,28505198858076160",厉害,sharp
141618029,,,"75.724,1,25,16777215,1581578549,1,f00cd866,28540338159222852",我靠 词填的好!,I fill in the words well!
141618029,,,"75.64,1,25,16777215,1582440850,1,90240240,28992432239542274",b站是大神云集的地方吧,"Station B is the place where the great gods are gathered, right?"
141618029,,,"75.394,1,25,16777215,1582981837,1,2757660f,29276064805027847",白嫖失败，已三连,"Bai Yan failed, it has been three consecutive consecutive consecutive consecutive"
141618029,,,"75.079,1,25,16777215,1583070559,5,8c7bb7bc,29322580644593671",我好i,I am good i
141618029,,,"75.132,1,25,16777215,1583563783,1,6ae4e9e9,29581172318142469",太厉害了！！！,so amazing!IntersectionIntersection
141618029,,,"75.36,1,25,16777215,1583909029,1,f6a1542,29762180570152965",666,666
141618029,,,"75.179,1,25,16777215,1586792633,1,caabaa,31274019579232263",我淦，66666,"I, 66666"
141618029,,,"75.743,1,25,16777215,1587096853,1,458b03e1,31433518581547015",太太太太太太好听了吧！！！！！！！,My wife is too good!IntersectionIntersectionIntersectionIntersectionIntersectionIntersection
141618029,,,"75.357,1,25,16777215,1587118636,1,fe57025d,31444939099865091",你币有了,You have a currency
141618029,,,"75.285,1,25,16777215,1588057093,1,a276d906,31936960719224835",白嫖失败,Bai Yan failed
141618029,,,"75.155,1,25,16777215,1588645366,1,7443fbac,32245385241559047",绝了,Absolutely
141618029,,,"75.02,1,25,16777215,1590909235,1,359d9c8,33432304674144263",填词太绝了吧,It's so bad to write the words
141618029,,,"75.809,1,25,16777215,1591504332,1,f201f7b3,33744306985500679",牛啊,Cow
141618029,,,"75.34,4,25,16646914,1597933735,1,f364056e,37115165784145927",333,333
141618029,,,"75.539,1,25,16777215,1597977629,1,1ab08c82,37138178577006599",撕破伤口丶,"Tear the wounded mouth,"
141618029,,,"75.118,5,25,14811775,1612541303,11,c05dd6bd,44773738427187203",填词好棒,Flat
141618029,,,"75.179,1,25,16777215,1697815598,1,2caf6d9a,1432140057334371072",百万填词,Millions of lyrics
141618029,,,"76.626,1,25,16777215,1578655255,1,3d87f797,27007689855336450",太好听了吧,It's so nice
141618029,,,"76.48,1,25,16777215,1578721696,1,18b8a066,27042524213805058",三连了太棒了,Three companies are great
141618029,,,"76.864,1,25,16777215,1578738291,1,704712ef,27051224624791552",up真的好厉害,UP is really amazing
141618029,,,"76.462,1,25,16777215,1579962551,1,b8913da2,27693089498857472",贝贝牛逼,Beef
141618029,,,"76.255,1,25,16777215,1580108953,1,18c01a02,27769846559670272",66666,66666
141618029,,,"76.028,1,25,16777215,1580211571,1,b6a3368e,27823647976587268",好听,Nice
141618029,,,"76.35,1,25,16777215,1580807492,1,2f151b43,28136082162843648",这段音色真的像mmq,This tone really looks like mmq
141618029,,,"76.324,1,25,16777215,1581070225,1,5491bf6b,28273829785108544",三连！,Three companies!
141618029,,,"76.899,1,25,16777215,1581072046,1,e35b3951,28274784536100864",好好听,listen well
141618029,,,"76.882,1,25,16777215,1581141143,2,ea82f40a,28311011308601346",太好听了！,sounds amazing!
141618029,,,"76.263,1,25,16777215,1581310267,1,39156a79,28399680826114048",好听！,Nice!
141618029,,,"76.071,1,25,16777215,1581582389,8,988f6f51,28542351201271812",真的好听,Really nice
141618029,,,"76.536,1,25,16777215,1585315173,1,80e02e9c,30499405046480899",我可以，好听！,"I can, sound!"
141618029,,,"76.947,1,25,16777215,1589270536,1,77cd1bc2,32573154497396743",你币有了,You have a currency
141618029,,,"76.777,1,25,16777215,1593860650,1,d8caf567,34979696060399619",厉害了,incredible
141618029,,,"76.87,1,25,16777215,1595412314,1,babd3cf6,35793214647042055",好听！！！,Nice!IntersectionIntersection
141618029,,,"76.697,1,25,16777215,1597141339,1,5c5f1d8d,36699722137206791",百万填词啊啊啊,Millions of lyrics
141618029,,,"76.56,1,25,16777215,1599195480,1,c8d16415,37776683208015875",撕破伤口丶,"Tear the wounded mouth,"
141618029,,,"76.998,1,25,16777215,1611326121,1,3604d949,44136632788451333",好好听,listen well
141618029,,,"76.799,1,25,16777215,1660809244,1,e777caf6,1121708255119214592",鸡皮疙瘩!!,Goose bumps !!
141618029,,,"76.299,4,25,16777215,1671163728,1,3676631a,1208567962337157888",填词好,Good lyric
141618029,,,"77.782,1,25,16777215,1578799992,1,3ded95cb,27083573774254082",声音很像jisoo,The sound is very similar to JISOO
141618029,,,"77.018,1,25,16777215,1578823032,1,8ad4a8cc,27095653610422276",填词太强了 up主也好漂亮！！,"The lyrics are too strong, and the UP Lord is so beautiful!Intersection"
141618029,,,"77.936,1,25,16777215,1579252042,1,4ff9585f,27320577976434692",爱了,Love
141618029,,,"77.419,1,25,16777215,1581922835,9,955f0ecc,28720843122016256",這是什麼神仙填詞,What is this fairy lyric
141618029,,,"77.257,1,25,16777215,1582727295,1,8c5225e6,29142611484737541",百万填词绝了,Millions of lyrics are absolutely
141618029,,,"77.451,1,25,16777215,1582949653,1,7c6a256c,29259191219650563",卧槽卧槽卧槽啊啊啊啊太好听了吧,"Step, ah ah ah ah ah ah so nice, right?"
141618029,,,"77.96,1,25,16777215,1583078151,1,b9f24626,29326561113538563",姐姐好棒啊啊啊啊 好听啊,Sister is great ah ah ah ah ah ah nicely
141618029,,,"77.357,1,25,16777215,1583289015,11,bde0fcd4,29437114598817795",鸡皮疙瘩起来了 太强了吧,"Goosebumps are so strong, right?"
141618029,,,"77.86,1,25,16777215,1583674324,1,352fa8eb,29639127380000775",厉害了,incredible
141618029,,,"77.275,1,25,16777215,1584252277,1,69e34f2f,29942141297360903",啊啊啊啊啊啊啊啊啊啊啊啊,Ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah
141618029,,,"77.814,1,25,16777215,1585579722,1,1655a9ea,30638104763170819",好听啊,It sounds nice
141618029,,,"77.531,1,25,16777215,1587390108,1,314f4c79,31587268807360515",好听的歌啊！,Nice song!
141618029,,,"77.375,1,25,16777215,1608721385,1,c1a0882c,42771000890228739",撕破伤口,Tear the wound
141618029,,,"77.169,4,25,6830715,1634309002,1,301277df,56213007075335680",填词太牛了呜呜呜,It's too good to write the lyrics
141618029,,,"77.308,1,25,16777215,1675073534,7,41cd9ed8,1241365798040452352",无论听多少次都会被这个神仙填词惊艳到,"No matter how many times he listened, it will be amazed by this fairy to write lyrics"
141618029,,,"78.351,1,25,16777215,1578797806,1,4eab99b7,27082427758804992",词也太棒了,The word is also great
141618029,,,"78.221,1,25,16777215,1578816166,1,69e54299,27092053706407940",你币有了,You have a currency
141618029,,,"78.205,1,25,16777215,1579009978,1,fabe2402,27193667048964096",白嫖失败,Bai Yan failed
141618029,,,"78.853,1,25,16777215,1579075023,1,e0edf4c4,27227769157451776",啊啊啊好好听啊,Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
141618029,,,"78.365,1,25,16777215,1580032075,1,b97fec30,27729540213637124",網易能安排一下嗎,Can NetEase arrange it?
141618029,,,"78.996,1,25,16777215,1580311688,1,a536355,27876137852993538",必须三连 绝了！！！,Must be three consecutive!IntersectionIntersection
141618029,,,"78.694,1,25,16777215,1580425278,1,9d08da75,27935691999019008",你币有了,You have a currency
141618029,,,"78.052,1,25,16777215,1580785586,1,5571ea21,28124596915404802",好听,Nice
141618029,,,"78.85,1,25,16777215,1581481429,1,f01deb9b,28489418901291008",词是真的好,The word is really good
141618029,,,"78.299,1,25,16777215,1581490299,1,2b9e7f5b,28494069688696834",眼睛是仿了mv里姜涩琪的泪妆哦,The eyes are imitation of Jiang Shiqi's tear makeup in the MV
141618029,,,"78.543,1,25,16777215,1581563597,1,5266af34,28532498972540928",这两句,These two sentences
141618029,,,"78.35,1,25,16777215,1582036006,1,f55220e8,28780177232756736",好听,Nice
141618029,,,"78.12,1,25,16777215,1582274132,1,d8490624,28905023885803520",好听啊啊啊啊啊啊啊啊！,Nice ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah!
141618029,,,"78.559,1,25,16777215,1582421405,1,56ddd464,28982237002727426",好棒啊,Wonderful
141618029,,,"78.056,1,25,16777215,1582485840,1,53871c82,29016019567640576",好听～,Nicely ~
141618029,,,"78.337,1,25,16777215,1582633692,1,9a96a64d,29093536587579397",我好i,I am good i
141618029,,,"78.319,1,25,16777215,1582764986,1,86a26fd1,29162372557438981",我的鸡皮疙瘩,My goosebump
141618029,,,"78.7,1,25,16707842,1582807424,1,c4158118,29184622286864387",i了,I finished i
141618029,,,"78.634,1,25,16777215,1583404003,1,6f28d779,29497401484509187",神仙,immortal
141618029,,,"78.717,1,25,16777215,1583648190,1,4cc6a988,29625425706090501",歌词也很契合人格分裂的意思 牛,The lyrics are also in line with the meaning of personality split
